inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,题名,作者,出版社,二级分类,性别,年级,类型,借阅月份,是否学期内,交互权重,DEPT,dept_book_preference,dept_cat1_preference
78308,1390,43855,2023-12-29 11:18:22,2024-01-28 11:18:22,,0,最优控制:数学理论与智能方法,"张杰, 王飞跃著",清华大学出版社,最优控制,F,23,博士,12,1,1.0,能源与环境学院,0.3333333322222222,0.10083837913344006
79965,556,44635,2024-11-06 10:45:16,2024-12-06 10:45:16,,0,智能流场计算方法,刘杰 ... [等] 著,哈尔滨工业大学出版社,流体力学,M,21,本科,11,1,1.0,能源与环境学院,0.9999999900000002,0.10083837913344006
17509,1331,10208,2022-06-05 16:16:52,2022-07-05 16:16:52,,0,洋为中用:中国法政知识考古,王人博等著,北京大学出版社,国家法、宪法,F,20,博士,6,1,1.0,法学院,0.9999999900000002,0.5291728212693332
30654,1197,3123,2024-05-16 12:20:29,2024-06-15 12:20:29,2024-05-31 12:20:29,1,批判性思维教程,"谷振诣, 刘壮虎著",北京大学出版社,思维科学(总论),M,23,硕士,5,1,1.2,外国语学院,0.4999999975,0.07024029574828909
1529,1211,871,2024-03-04 18:45:33,2024-04-03 18:45:33,2024-03-19 18:45:33,1,吕思勉讲中国思想史,吕思勉著,团结出版社,辩证唯物主义,F,23,硕士,3,1,1.2,人文学院,0.9999999966666667,0.2005089843447208
29730,1267,18249,2020-08-18 18:59:53,2020-09-17 18:59:53,,0,大学的革命:MOOC时代的高等教育,"吴剑平, 赵可等著",清华大学出版社,教学理论、教学法,F,18,博士,8,0,1.0,人文学院,0.9999999900000002,0.026066167964813706
44867,371,30617,2022-04-17 17:56:25,2022-05-17 17:56:25,,0,面纱,(英) 毛姆著,人民文学出版社, 英国,M,20,本科,4,1,1.0,自动化学院,0.03191489361362608,0.2270396270385686
48100,343,28555,2021-08-19 20:44:05,2021-09-18 20:44:05,2021-09-03 20:44:05,1,金色梦乡,(日) 伊坂幸太郎著,南海出版公司, 日本,F,20,本科,8,0,1.2,化学化工学院,0.03846153844674556,0.3388182498104801
14198,1006,8117,2023-05-15 18:25:44,2023-06-14 18:25:44,,0,习近平法治思想概论,《习近平法治思想概论》编写组 [编],高等教育出版社,中国共产党、共产主义青年团,M,21,硕士,5,1,1.0,法学院,0.9999999985714286,0.5291728212693332
20987,157,12342,2021-05-29 16:03:05,2021-06-28 16:03:05,,0,中华人民共和国刑事诉讼法释义,主编王爱立,法律出版社,诉讼法,F,19,本科,5,1,1.0,人文学院,0.9999999900000002,0.08382817922411982
18263,938,10638,2020-12-13 20:58:37,2021-01-12 20:58:37,,0,民事诉讼:回归原点的思考,张卫平著,北京大学出版社,诉讼法,M,20,硕士,12,1,1.0,法学院,0.9999999900000002,0.5291728212693332
101761,110,57728,2022-02-23 20:11:54,2022-03-25 20:11:54,,0,桥梁结构电算:有限元分析方法及其在MIDAS/Civil中的应用.第2版,"周水兴, 王小松, 田维锋等编著",人民交通出版社股份有限公司,桥梁构造,M,18,本科,2,1,1.0,土木工程学院,0.999999995,0.026752966558734083
7989,877,4232,2022-02-17 16:19:50,2022-03-19 16:19:50,,0,实验心理学.第4版,朱滢主编,北京大学出版社,心理学,F,19,硕士,2,1,1.0,人文学院,0.999999995,0.2005089843447208
101611,1316,32169,2024-09-23 14:43:21,2024-10-23 14:43:21,2024-10-13 14:43:21,2,了不起的盖茨比,(美) F·S·菲茨杰拉德著,上海译文出版社, 北美洲,F,20,博士,9,1,1.4,土木工程学院,0.08547008546278034,0.2919093851126388
13228,504,7537,2023-06-10 21:17:01,2023-07-10 21:17:01,,0,"资本主义与现代社会理论:对马克思、涂尔干和韦伯著作的分析:an analysis of the writings of Marx, Durk...",(英) 安东尼·吉登斯著,上海译文出版社,政治理论,F,21,本科,6,1,1.0,人文学院,0.9999999900000002,0.08382817922411982
82017,516,45628,2024-01-06 17:11:59,2024-02-05 17:11:59,,0,半导体物理问题与习题,田敬民编著,国防工业出版社,半导体物理学,M,21,本科,1,1,1.0,电子科学与工程学院,0.7499999981250001,0.15534324132995278
61963,1217,34447,2024-09-19 16:41:08,2024-10-19 16:41:08,2024-10-04 16:41:08,1,观看之道.第3版,作者约翰·伯格,广西师范大学出版社,绘画评论、欣赏,F,23,硕士,9,1,1.2,艺术学院,0.999999995,0.3820243181065034
66250,365,32215,2024-04-19 13:10:01,2024-05-19 13:10:01,,0,洛丽塔,(美) 弗拉基米尔·纳博科夫著,上海译文出版社, 北美洲,F,20,本科,4,1,1.0,人文学院,0.21874999993164063,0.39006709339061457
90805,1265,51022,2020-10-15 18:47:42,2020-11-14 18:47:42,2020-10-30 18:47:42,1,可穿戴设备:移动互联网新浪潮,陈根著,机械工业出版社,光波通信、激光通信,F,18,博士,10,1,1.2,经济管理学院,0.9999999900000002,0.09751937984481004
43561,1161,32239,2024-01-13 21:54:54,2024-02-12 21:54:54,2024-01-28 21:54:54,1,麦田里的守望者,(美) J.D. 塞林格著,译林出版社, 北美洲,F,23,硕士,1,1,1.2,土木工程学院,0.0909090908815427,0.2919093851126388
83315,717,46486,2024-03-31 18:49:55,2024-04-30 18:49:55,2024-04-20 18:49:55,2,贪婪的多巴胺,"(美) 丹尼尔·利伯曼, 迈克尔·E.朗著",中信出版社,神经的传导,M,23,本科,3,1,1.4,能源与环境学院,0.4999999975,0.006287843502547071
67466,1374,38115,2024-11-05 20:47:45,2024-12-05 20:47:45,,0,上海与郑和研究,"时平, 朱鉴秋主编",海洋出版社,南宋（1127~1279年）,F,22,博士,11,1,1.0,外国语学院,0.9999999900000002,0.07670979667247362
17423,1111,28022,2024-04-21 15:19:38,2024-05-21 15:19:38,,0,群山不会忘记:人民日报2021年散文精选,人民日报文艺部主编,人民日报出版社,当代作品（1949年~）,F,22,硕士,4,1,1.0,法学院,0.4999999975,0.19608567208235583
52092,633,30251,2022-10-16 17:25:26,2022-11-15 17:25:26,,0,里尔克诗精选,(奥) 里尔克著,长江文艺出版社, 非洲文学,M,22,本科,10,1,1.0,电子科学与工程学院,0.9999999900000002,0.2990092002820276
41500,319,25575,2021-01-17 19:56:32,2021-02-16 19:56:32,,0,人世间,梁晓声著,中国青年出版社,当代作品（1949年~）,M,20,本科,1,1,1.0,经济管理学院,0.37499999953124996,0.3134883720925372
50773,241,29809,2023-06-04 18:41:38,2023-07-04 18:41:38,,0,前夜 父与子,(俄) 屠格涅夫著,上海译文出版社, 东欧、中欧,M,19,本科,6,1,1.0,信息科学与工程学院,0.3333333322222222,0.35027726432451417
72292,250,41317,2021-07-03 19:14:57,2021-08-02 19:14:57,,0,高等数学习题全解指南:同济·第七版,同济大学数学系编,高等教育出版社,高等数学,F,19,本科,7,1,1.0,物理学院,0.3333333322222222,0.4408427876799523
5440,941,32120,2022-06-02 21:13:12,2022-07-02 21:13:12,2022-06-22 21:13:12,2,瓦尔登湖,(美) 梭罗著,中国画报出版社, 北美洲,F,20,硕士,6,1,1.4,人文学院,0.11688311686793727,0.39006709339061457
34144,495,21400,2023-10-04 21:56:28,2023-11-03 21:56:28,2023-10-19 21:56:28,1,西方比较文学要著研读,孙景尧 ... [等] 编著,上海教育出版社,文学理论,M,21,本科,10,1,1.2,人文学院,0.999999995,0.39006709339061457
28866,426,17588,2021-08-02 12:00:51,2021-09-01 12:00:51,2021-08-22 12:00:51,2,绕口令:播音员 主持人训练手册.第2版,"王克瑞, 杜丽华编著",中国广播电视出版社,编辑、写作和播送业务,F,20,本科,8,0,1.4,经济管理学院,0.9999999900000002,0.02403100775190073
27455,319,16388,2023-03-29 15:37:28,2023-04-28 15:37:28,2023-04-18 15:37:28,2,风险管理与金融机构,(加) 约翰·赫尔著,机械工业出版社,金融、银行理论,M,20,本科,3,1,1.4,经济管理学院,0.9999999975,0.23550387596862712
85147,95,47760,2021-03-06 13:38:45,2021-04-05 13:38:45,2021-03-26 13:38:45,2,产品系统设计,张宇红编著,人民邮电出版社,产品设计,F,18,本科,3,1,1.4,艺术学院,0.9999999900000002,0.08297732500807924
95374,918,32120,2021-04-23 12:58:49,2021-05-23 12:58:49,2021-05-08 12:58:49,1,瓦尔登湖,(美) 梭罗著,中国画报出版社, 北美洲,M,20,硕士,4,1,1.2,经济管理学院,0.14285714283859,0.3134883720925372
19189,933,11249,2021-10-28 16:05:59,2021-11-27 16:05:59,2021-11-12 16:05:59,1,工伤保险前沿问题审判实务,程琥著,中国法制出版社,行政法,F,20,硕士,10,1,1.2,法学院,0.9999999966666667,0.5291728212693332
97115,180,54594,2021-04-26 12:31:08,2021-05-26 12:31:08,,0,Mathematica基础培训教程,主编李汉龙 ... [等],国防工业出版社,程序包（应用软件）,M,19,本科,4,1,1.0,数学学院,0.999999995,0.10911045417869092
96453,669,54197,2023-09-01 20:54:17,2023-10-01 20:54:17,,0,Java Web项目开发实战,"罗旋, 李龙腾主编",华中科技大学出版社,程序语言、算法语言,F,22,本科,9,1,1.0,物理学院,0.9999999900000002,0.15613182063664977
47094,28,24378,2020-08-26 13:04:17,2020-09-25 13:04:17,,0,额尔古纳河右岸,迟子建著,人民文学出版社,当代作品（1949年~）,F,18,本科,8,0,1.0,经济管理学院,0.03296703296341022,0.3134883720925372
48131,359,13893,2021-06-07 16:06:49,2021-07-07 16:06:49,,0,西方经济学 (微观部分) 辅导手册,李政军编著,中国人民大学出版社,世界,M,20,本科,6,1,1.0,土木工程学院,0.4999999975,0.04099244875935061
86628,175,48696,2021-11-16 19:38:54,2021-12-16 19:38:54,2021-12-01 19:38:54,1,电力电子技术问答,"颜世钢, 张承慧编著",机械工业出版社,电工基础理论,F,19,本科,11,1,1.2,电气工程学院,0.9999999900000002,0.321499800557154
67520,1266,38062,2020-12-11 19:42:21,2021-01-10 19:42:21,,0,明朝那些事儿,当年明月著,浙江人民出版社,南宋（1127~1279年）,F,18,博士,12,1,1.0,经济管理学院,0.12727272726115704,0.04976744186038796
102879,322,23018,2023-04-04 17:11:43,2023-05-04 17:11:43,,0,中国当代文学史,"洪子诚,",北京大学出版社,文学史、文学思想史,M,20,本科,4,1,1.0,人文学院,0.7499999990624999,0.39006709339061457
80590,1105,44958,2022-09-25 18:44:56,2022-10-25 18:44:56,,0,"新工科大学物理.下册,电磁学、光学与量子力学",李翠莲主编,上海交通大学出版社,物理学,F,22,硕士,9,1,1.0,化学化工学院,0.9999999900000002,0.1847419596096878
40065,195,25036,2020-08-28 16:34:04,2020-09-27 16:34:04,,0,偷窥者,秦明著,湖南文艺出版社,当代作品（1949年~）,M,19,本科,8,0,1.0,土木工程学院,0.9999999900000002,0.2919093851126388
72606,699,45594,2024-03-02 11:23:58,2024-04-01 11:23:58,,0,电动力学导论:翻译版,(美) 大卫 J. 格里菲斯著,机械工业出版社,电动力学,M,23,本科,3,1,1.0,电气工程学院,0.15384615372781063,0.11288392500952181
1882,296,1090,2021-03-15 18:22:12,2021-04-14 18:22:12,2021-04-04 18:22:12,2,任继愈谈儒家与儒教,任继愈著,石油工业出版社,儒家,M,20,本科,3,1,1.4,经济管理学院,0.9999999900000002,0.05674418604642365
21236,1331,10151,2021-08-20 14:47:58,2021-09-19 14:47:58,,0,从宪法规范到规范宪法:规范宪法学的一种前言:an introduction,林来梵著,商务印书馆,国家法、宪法,F,20,博士,8,0,1.0,法学院,0.5999999988,0.5291728212693332
62045,603,803,2024-06-16 14:53:15,2024-07-16 14:53:15,,0,中国哲学简史,冯友兰著,华东师范大学出版社,辩证唯物主义,F,22,本科,6,1,1.0,艺术学院,0.05454545453553719,0.09579362471229741
6549,1319,1281,2021-06-29 14:53:35,2021-07-29 14:53:35,,0,学不可以已:《荀子》思想研究,沈云波著,上海人民出版社,儒家,F,20,博士,6,1,1.0,人文学院,0.999999995,0.2005089843447208
100854,219,28520,2021-08-21 18:30:34,2021-09-20 18:30:34,,0,白夜行.第3版,(日) 东野圭吾著,南海出版公司, 日本,M,19,本科,8,0,1.0,土木工程学院,0.11111111109053498,0.2919093851126388
102688,148,58397,2022-09-06 18:44:28,2022-10-06 18:44:28,2022-09-26 18:44:28,2,太湖流域生态风险评估研究,"高俊峰, 许妍著",科学出版社,水质监测,M,19,本科,9,1,1.4,土木工程学院,0.9999999900000002,0.00927723840343198
17808,1331,42581,2022-09-27 17:16:15,2022-10-27 17:16:15,2022-10-12 17:16:15,1,复分析:可视化方法.第2版,(美) 特里斯坦·尼达姆著,人民邮电出版社,函数论,F,20,博士,9,1,1.2,法学院,0.0624999999609375,0.017355982274709462
2880,430,1686,2023-03-16 17:41:40,2023-04-15 17:41:40,,0,朱子哲学研究,陈来著,生活·读书·新知三联书店,宋、元哲学(960-1368年),M,21,本科,3,1,1.0,人文学院,0.999999995,0.2005089843447208
37721,365,2814,2024-05-22 20:57:02,2024-06-21 20:57:02,,0,罗素谈人的理性,(英) 罗素著,天津社会科学院出版社,英国哲学,F,20,本科,5,1,1.0,人文学院,0.6666666644444444,0.2005089843447208
33906,298,21300,2022-12-11 10:18:35,2023-01-10 10:18:35,,0,N1阅读破解练,主编王红,西安交通大学出版社,日语,F,20,本科,12,1,1.0,外国语学院,0.9999999900000002,0.14417744916754077
1755,678,958,2023-10-13 20:31:17,2023-11-12 20:31:17,,0,周易译注,"黄寿祺, 张善文撰",上海古籍出版社,诸子前哲学,M,23,本科,10,1,1.0,信息科学与工程学院,0.2857142853061225,0.05799445471335953
84449,1322,47299,2020-09-14 10:16:31,2020-10-14 10:16:31,,0,ANSYS CFX流体分析及仿真.第2版,"谢龙汉, 赵新宇编著",电子工业出版社,工程流体力学,M,20,博士,9,1,1.0,机械工程学院,0.9999999900000002,0.3115819209030746
28101,168,17113,2021-05-17 21:35:46,2021-06-16 21:35:46,,0,隐在亮光之中:流行文化中的形象与物,(英) 迪克·赫伯迪格著,重庆大学出版社,文化理论,F,19,本科,5,1,1.0,人文学院,0.9999999900000002,0.026066167964813706
13061,458,7417,2024-10-05 18:34:15,2024-11-04 18:34:15,2024-10-20 18:34:15,1,组织与管理研究的实证方法.第3版,"陈晓萍, 沈伟主编",北京大学出版社,管理组织学,F,21,本科,10,1,1.2,经济管理学院,0.4444444439506172,0.06031007751928634
76614,194,43064,2023-11-22 14:44:26,2023-12-22 14:44:26,2023-12-12 14:44:26,2,微分几何讲义,"丘成桐, 孙理察著",高等教育出版社,微分几何、积分几何,M,19,本科,11,1,1.4,数学学院,0.9999999900000002,0.4724536414929523
66303,472,37454,2024-03-20 19:58:43,2024-04-19 19:58:43,,0,文化与文明史比较研究,何平著,山东大学出版社,文化史,M,21,本科,3,1,1.0,自动化学院,0.9999999900000002,0.048018648018424155
55054,1101,30745,2023-09-26 16:13:45,2023-10-26 16:13:45,2023-10-11 16:13:45,1,雾都孤儿,(英) 狄更斯著,安徽师范大学出版社, 英国,M,22,硕士,9,1,1.2,化学化工学院,0.5999999988,0.3388182498104801
17103,934,13075,2020-10-12 18:29:54,2020-11-11 18:29:54,,0,国际经济法案例教程,宋阳主编,知识产权出版社,国际经济法,M,20,硕士,10,1,1.0,法学院,0.999999995,0.5291728212693332
101100,825,14232,2020-01-15 13:49:09,2020-02-14 13:49:09,,0,先行一步:改革中的广东:Guangdong under reform.第2版,(美) 傅高义著,广东人民出版社,地方经济,M,19,硕士,1,1,1.0,土木工程学院,0.9999999900000002,0.04099244875935061
99324,1107,55982,2022-11-06 11:49:35,2022-12-06 11:49:35,,0,精油之美,颜禧研发中心著,天津科学技术出版社,天然香料,F,22,硕士,11,1,1.0,法学院,0.9999999900000002,0.03674298375177854
38867,988,24158,2022-09-25 17:30:36,2022-10-25 17:30:36,2022-10-10 17:30:36,1,红玫瑰与白玫瑰,张爱玲著,北京出版集团公司,现代作品（1919~1949年）,F,21,硕士,9,1,1.2,物理学院,0.12499999984374999,0.2177201512684078
42722,986,24172,2022-03-22 14:59:22,2022-04-21 14:59:22,,0,边城 湘行散记:插图典藏,沈从文,人民文学出版社,现代作品（1919~1949年）,M,21,硕士,3,1,1.0,计算机科学与工程学院,0.03124999999511719,0.4067046173282309
97990,48,55095,2020-09-18 12:38:26,2020-10-18 12:38:26,2020-10-08 12:38:26,2,OpenCV算法精解:基于Python与C++,张平编著,电子工业出版社,信息处理（信息加工）,M,18,本科,9,1,1.4,电子科学与工程学院,0.571428570612245,0.31316348195218274
72734,167,41606,2021-01-22 15:38:20,2021-02-21 15:38:20,2021-02-06 15:38:20,1,数学建模讲义.第2版,梁进 ... [等] 编著,上海科学技术出版社,数理逻辑（符号逻辑）,M,19,本科,1,1,1.2,物理学院,0.999999995,0.4408427876799523
35483,114,22350,2020-01-09 14:32:19,2020-02-08 14:32:19,,0,唐诗百话.最新修订版,施蛰存著,上海人民出版社,各体文学评论和研究,F,18,本科,1,1,1.0,人文学院,0.9999999975,0.39006709339061457
91907,1043,38817,2023-06-27 11:17:06,2023-07-27 11:17:06,,0,人类群星闪耀时,(奥) 斯蒂芬·茨威格著,北京理工大学出版社,世界人物传记,M,22,硕士,6,1,1.0,信息科学与工程学院,0.08163265305289463,0.05776340110892384
85730,145,48155,2021-08-22 15:48:49,2021-09-21 15:48:49,,0,"机械设计手册,机构设计.第6版",主编闻邦椿,机械工业出版社,机械设计,M,19,本科,8,0,1.0,机械工程学院,0.9999999900000002,0.3115819209030746
25854,113,15489,2020-12-28 10:36:43,2021-01-27 10:36:43,,0,中国土地问题调查:土地权利的底层视角,刘守英著,北京大学出版社,农村经济结构与体制,F,18,本科,12,1,1.0,经济管理学院,0.9999999900000002,0.23550387596862712
41754,455,25725,2024-03-22 15:31:46,2024-04-21 15:31:46,,0,解除朋友关系,欧阳晴,生活·读书·新知三联书店,当代作品（1949年~）,M,21,本科,3,1,1.0,化学化工学院,0.9999999900000002,0.3388182498104801
63108,988,35209,2022-08-08 20:18:28,2022-09-07 20:18:28,,0,梦影红楼:旅顺博物馆藏全本红楼梦,"(清) 孙温, 孙允谟绘",上海古籍出版社,中国画,F,21,硕士,8,0,1.0,物理学院,0.9999999900000002,0.02323068611548768
83893,186,46930,2021-05-05 20:04:59,2021-06-04 20:04:59,,0,糖尿病的诊断与治疗.第3版,"主编薛耀明, 沈洁",人民军医出版社,胰岛疾病,M,19,本科,5,1,1.0,化学化工学院,0.9999999900000002,0.01869857890786314
84654,420,31628,2021-08-13 18:26:53,2021-09-12 18:26:53,2021-09-02 18:26:53,2,红与黑,(法) 司汤达著,上海译文出版社, 法国,M,20,本科,8,0,1.4,外国语学院,0.036144578308898244,0.4662661737501559
1770,1081,6135,2023-03-05 11:13:22,2023-04-04 11:13:22,,0,乡土中国,费孝通著,上海人民出版社,社会结构和社会关系,M,22,硕士,3,1,1.0,经济管理学院,0.11578947367202216,0.06031007751928634
79359,1279,44318,2020-12-30 20:52:17,2021-01-29 20:52:17,,0,相似性和相似原理.第2版,"李铁才, 李西峙编著",哈尔滨工业大学出版社,量纲分析与相似理论,F,19,博士,12,1,1.0,土木工程学院,0.9999999900000002,0.14563106796085085
